# Rg    beta propensity
1.50472  16.42857143
1.72059  15
1.49446  9.285714286
1.50695  11.42857143
1.75144  15
1.59499  15.71428571
1.47825  8.571428571
 1.4774  8.571428571
1.54195  8.571428571
1.47346  10
1.48064  10
1.59404  17.14285714
1.45761  12.14285714
1.46943  8.571428571
1.45848  7.857142857
1.46941  8.571428571
 1.4623  8.571428571
1.52693  4.285714286
1.52533  4.285714286
1.62428  8.571428571
1.64066  8.571428571
 1.5369  7.142857143
1.52795  4.285714286
1.47192  8.571428571
1.46838  7.142857143
1.79727  15
1.78334  15
1.52534  5.714285714
1.77768  16.42857143
1.47515  24.28571429
1.52225  5.714285714
1.50762  19.28571429
1.52592  8.571428571
1.51427  19.28571429
1.51283  10
1.52153  7.142857143
1.53298  5.714285714
1.53287  7.857142857
1.61384  8.571428571
1.51817  8.571428571
1.62613  7.142857143
 1.5169  8.571428571
1.60504  7.142857143
 1.6245  8.571428571
1.61191  10
1.62435  10
1.46987  7.142857143
1.47159  8.571428571
1.47605  8.571428571
1.52052  7.142857143
1.71315  15
 1.6079  10
1.58386  17.14285714
1.50193  18.57142857
1.60794  10
1.57395  16.42857143
1.60403  11.42857143
1.62319  8.571428571
1.44812  14.28571429
 1.5076  18.57142857
1.44319  10.71428571
1.44025  11.42857143
1.59223  10
1.60309  8.571428571
1.53672  6.428571429
1.53464  7.142857143
1.52788  6.428571429
1.53873  6.428571429
1.61778  11.42857143
1.62951  7.142857143
1.60843  8.571428571
1.60649  10
1.44424  15
1.53346  10
1.52881  7.142857143
1.45788  7.142857143
1.60314  10
1.54182  7.857142857
1.54479  6.428571429
1.47527  8.571428571
1.54036  7.857142857
1.44807  10
1.51603  7.142857143
1.64025  10
1.52818  5.714285714
 1.5213  5.714285714
1.53724  6.428571429
1.55232  7.857142857
1.53525  7.142857143
 1.5311  7.142857143
1.47377  7.142857143
1.64342  10.71428571
 1.4492  11.42857143
1.51603  5.714285714
1.51556  5.714285714
 1.5221  5.714285714
1.51061  7.142857143
1.47629  9.285714286
1.47198  7.142857143
1.47099  12.14285714
1.44374  10.71428571
1.73274  15
1.61918  18.57142857
1.71693  11.42857143
1.54059  6.428571429
1.52295  7.142857143
1.72816  15
1.47368  22.14285714
1.51639  5.714285714
1.51913  5.714285714
1.64557  10.71428571
 1.5134  10
1.64201  11.42857143
 1.5151  5.714285714
1.52169  8.571428571
1.51739  5.714285714
1.51858  7.142857143
 1.5266  7.142857143
1.52179  7.142857143
1.52624  7.142857143
1.50935  5.714285714
1.45019  10.71428571
1.45161  8.571428571
1.53028  8.571428571
1.53053  7.142857143
1.51375  15.71428571
1.50469  7.142857143
 1.5218  8.571428571
1.50909  7.142857143
1.63801  12.85714286
 1.4798  11.42857143
1.71472  15
1.51511  7.142857143
1.49835  17.14285714
1.67587  13.57142857
1.52178  8.571428571
1.49101  15.71428571
1.49285  14.28571429
1.52825  7.142857143
1.49672  20.71428571
1.52523  8.571428571
1.52377  7.142857143
1.45861  8.571428571
1.52105  7.142857143
1.53098  7.142857143
1.68435  15
1.66342  13.57142857
 1.6577  15
1.52492  5.714285714
1.61152  16.42857143
1.46553  24.28571429
1.45046  12.14285714
1.64663  15
1.53284  6.428571429
1.49051  16.42857143
1.44968  7.142857143
 1.6378  11.42857143
1.45267  7.142857143
1.58922  17.14285714
1.49425  18.57142857
1.55471  6.428571429
1.45766  7.142857143
1.45518  8.571428571
1.50734  15
1.45435  5.714285714
1.53283  5.714285714
 1.4727  17.14285714
1.54827  6.428571429
1.48874  15.71428571
1.49072  19.28571429
  1.498  17.14285714
1.45143  9.285714286
1.54305  7.857142857
1.51739  17.85714286
1.50224  14.28571429
1.58976  17.14285714
 1.4882  25.71428571
1.48788  25.71428571
1.59702  16.42857143
1.58639  16.42857143
1.48014  23.57142857
1.51263  8.571428571
1.49959  21.42857143
 1.4991  19.28571429
1.59905  17.14285714
1.60906  15.71428571
1.45639  12.14285714
1.45599  10
1.45119  9.285714286
1.50382  8.571428571
1.50705  15.71428571
1.51771  7.142857143
1.51597  15.71428571
1.58842  17.14285714
1.51588  15.71428571
 1.5315  7.142857143
1.52277  7.142857143
1.51212  7.142857143
1.50881  7.142857143
1.50677  13.57142857
1.48617  25.71428571
1.49921  7.142857143
1.51118  15.71428571
1.47873  27.14285714
1.49849  7.142857143
1.45539  11.42857143
1.49901  8.571428571
1.47696  24.28571429
1.55051  7.142857143
1.54757  10
1.50039  7.142857143
 1.5268  5.714285714
1.51326  4.285714286
1.51506  5.714285714
 1.4664  4.285714286
1.50864  8.571428571
1.50393  7.142857143
 1.5177  7.142857143
1.50475  8.571428571
1.50091  7.142857143
1.52535  10
1.57749  15.71428571
1.50266  16.42857143
1.50889  14.28571429
1.61437  9.285714286
 1.5311  7.142857143
1.52544  5.714285714
1.52559  7.142857143
1.53187  7.142857143
 1.6591  7.142857143
 1.5253  8.571428571
1.51481  7.142857143
1.51661  7.142857143
1.53094  7.142857143
1.52431  10
1.50185  17.14285714
 1.5109  17.85714286
  1.516  15.71428571
1.50527  17.85714286
1.45867  7.142857143
1.51381  7.142857143
1.45692  11.42857143
1.42633  15
 1.4336  16.42857143
1.51999  12.14285714
1.43113  7.142857143
1.43527  5.714285714
1.51802  7.142857143
1.44922  9.285714286
1.50517  15.71428571
 1.4377  17.85714286
1.42492  16.42857143
1.50425  15
1.50207  15
1.62923  12.85714286
1.58299  17.14285714
1.50089  9.285714286
1.60569  17.14285714
 1.4877  12.14285714
1.44192  7.142857143
 1.4402  5.714285714
1.59846  18.57142857
1.58738  12.85714286
1.51192  7.142857143
1.50138  16.42857143
1.44556  8.571428571
1.52019  7.142857143
1.51758  7.857142857
1.49214  10.71428571
1.48599  10.71428571
1.45836  5.714285714
1.48679  10.71428571
1.51685  7.142857143
1.49337  12.14285714
1.52182  7.142857143
1.52587  7.142857143
1.59615  14.28571429
1.52183  7.142857143
1.50036  17.85714286
1.53788  9.285714286
1.50678  8.571428571
1.52008  8.571428571
1.59715  17.85714286
1.49322  15.71428571
1.52424  5.714285714
1.51724  7.142857143
1.52051  7.142857143
1.51139  7.142857143
  1.533  5.714285714
1.52528  8.571428571
1.52432  5.714285714
1.51391  5.714285714
1.52613  5.714285714
1.52125  5.714285714
1.53474  7.857142857
1.48762  13.57142857
1.52247  5.714285714
1.44581  10.71428571
1.51444  6.428571429
1.51746  5.714285714
1.48652  17.14285714
1.52257  5.714285714
1.45102  7.142857143
1.45319  5.714285714
1.48881  10.71428571
 1.4559  7.142857143
1.48213  12.14285714
1.52019  7.142857143
1.50541  8.571428571
1.53008  8.571428571
1.52041  13.57142857
1.51271  5.714285714
1.50726  5.714285714
  1.501  10.71428571
1.63615  10
1.64674  10
1.48812  11.42857143
1.64038  11.42857143
1.50199  15
 1.5093  5.714285714
1.47509  9.285714286
1.46025  7.142857143
1.44456  7.142857143
1.63538  12.85714286
1.61565  12.85714286
1.62511  14.28571429
1.49727  13.57142857
1.52738  5.714285714
1.63095  11.42857143
1.50009  16.42857143
1.49316  16.42857143
1.53394  7.142857143
1.49565  15
1.40101  17.85714286
1.52133  5.714285714
 1.4748  5.714285714
1.39628  17.85714286
1.63514  12.85714286
1.41013  19.28571429
1.60357  16.42857143
1.63235  14.28571429
1.63333  12.85714286
  1.555  5.714285714
1.51702  5.714285714
1.63097  12.14285714
1.63687  12.85714286
1.52626  15
1.51714  14.28571429
1.51342  15.71428571
1.49467  12.14285714
 1.4887  9.285714286
1.63127  11.42857143
1.62031  12.85714286
1.64237  12.14285714
1.48994  10.71428571
1.52514  5.714285714
1.62247  11.42857143
1.48127  10.71428571
1.47717  9.285714286
1.50225  10
1.51522  13.57142857
1.45634  5.714285714
1.46032  5.714285714
1.45647  7.142857143
1.50816  12.14285714
1.60114  11.42857143
1.67229  8.571428571
1.68168  8.571428571
1.46274  5.714285714
1.45286  5.714285714
1.68038  8.571428571
1.48979  12.14285714
1.45258  4.285714286
 1.4927  7.857142857
1.49463  15
1.67826  8.571428571
1.52856  5.714285714
1.48953  12.14285714
1.52271  7.142857143
1.69077  8.571428571
1.48448  10.71428571
1.52403  17.85714286
1.66296  7.142857143
1.64789  8.571428571
1.51841  18.57142857
 1.4879  12.14285714
1.52734  18.57142857
1.48243  12.14285714
1.52381  17.14285714
1.49928  5.714285714
1.51559  16.42857143
1.49423  7.857142857
1.49132  10.71428571
1.53957  5.714285714
  1.448  9.285714286
1.45945  7.142857143
1.46576  8.571428571
1.47169  7.142857143
1.51298  8.571428571
1.44654  10.71428571
1.50807  12.85714286
1.46364  7.142857143
 1.5187  5.714285714
1.62867  14.28571429
1.51257  8.571428571
1.46603  7.142857143
1.51936  8.571428571
1.47343  8.571428571
1.47299  5.714285714
1.44422  9.285714286
1.51818  8.571428571
1.48157  12.14285714
1.44954  12.85714286
1.63931  8.571428571
1.64082  7.142857143
1.64086  7.142857143
1.53203  16.42857143
 1.4542  8.571428571
1.64194  7.142857143
1.49006  3.571428571
1.49024  7.142857143
1.43277  16.42857143
1.42713  15.71428571
1.42689  16.42857143
1.48171  7.142857143
1.58378  16.42857143
1.58235  16.42857143
1.52912  15
 1.5192  16.42857143
  1.635  12.85714286
 1.5803  16.42857143
1.51891  12.14285714
1.43018  14.28571429
1.61489  11.42857143
 1.5994  14.28571429
1.52678  8.571428571
1.52535  15
 1.6342  11.42857143
1.42684  16.42857143
1.48315  8.571428571
1.54003  15.71428571
1.52154  8.571428571
1.51471  13.57142857
1.51335  13.57142857
1.62759  14.28571429
 1.4754  8.571428571
1.53884  9.285714286
1.46784  4.285714286
 1.4673  4.285714286
1.65059  12.85714286
1.54126  9.285714286
1.62574  7.142857143
1.42692  15.71428571
1.41937  12.85714286
1.51055  8.571428571
1.60651  10
1.46701  5.714285714
1.45027  7.142857143
1.51349  11.42857143
1.45727  4.285714286
1.45722  5.714285714
1.45281  5.714285714
1.46125  7.142857143
1.63849  11.42857143
1.62823  11.42857143
1.51404  7.142857143
1.51126  4.285714286
1.42352  15.71428571
1.51359  7.142857143
1.51018  7.142857143
 1.5274  14.28571429
1.51431  7.142857143
1.51402  13.57142857
1.51213  14.28571429
1.62435  11.42857143
1.51708  5.714285714
1.52229  4.285714286
1.61134  10
1.50529  10
1.51081  10
1.50854  10
1.47522  7.142857143
1.50284  7.142857143
1.51837  4.285714286
1.51476  4.285714286
1.55115  17.14285714
 1.4645  8.571428571
1.45293  8.571428571
 1.4621  7.142857143
1.50058  8.571428571
1.42403  14.28571429
1.42615  15.71428571
1.46349  5.714285714
1.60592  8.571428571
1.46855  4.285714286
1.45257  5.714285714
1.61274  8.571428571
1.60787  14.28571429
1.50626  12.14285714
1.51561  4.285714286
1.61103  11.42857143
1.60439  10.71428571
1.52806  13.57142857
1.50691  7.857142857
1.61312  11.42857143
1.51392  10.71428571
1.61749  9.285714286
1.60021  17.85714286
1.50704  7.857142857
1.54652  12.85714286
1.54894  14.28571429
1.55645  14.28571429
1.50765  7.142857143
1.50317  6.428571429
1.50929  4.285714286
1.64446  11.42857143
1.53814  15.71428571
1.64946  11.42857143
1.47185  7.142857143
1.53537  14.28571429
1.50303  5.714285714
1.49371  5.714285714
1.45642  15.71428571
1.47294  5.714285714
1.48134  5.714285714
1.51007  5.714285714
1.51288  7.142857143
1.52661  7.142857143
1.53897  7.857142857
1.50589  7.142857143
1.50956  7.142857143
1.48534  5.714285714
 1.4829  23.57142857
 1.4821  25.71428571
1.48274  5.714285714
1.51211  7.142857143
1.51127  7.142857143
1.51064  10
1.49394  7.142857143
1.46528  5.714285714
1.50728  10
 1.4953  7.857142857
1.45726  11.42857143
1.49323  7.857142857
1.52682  7.142857143
1.45074  12.14285714
1.45224  12.14285714
1.46496  7.142857143
1.51941  7.142857143
1.44847  12.14285714
1.45766  14.28571429
1.45147  10.71428571
1.51002  7.857142857
1.51996  7.857142857
1.50532  7.142857143
1.51521  13.57142857
1.49429  7.142857143
1.45107  5.714285714
1.45355  5.714285714
1.65844  10
1.51574  16.42857143
1.52848  14.28571429
1.53059  12.14285714
 1.5209  14.28571429
1.51415  15
1.61082  10
1.60306  12.85714286
1.50421  7.142857143
1.50014  7.142857143
1.61037  11.42857143
1.48894  5.714285714
1.52553  4.285714286
 1.5018  20
1.62001  12.85714286
1.62455  12.85714286
1.50245  12.14285714
1.49635  20
1.61694  12.85714286
1.60051  14.28571429
1.62393  7.142857143
1.60566  10
1.62767  10.71428571
1.51443  12.14285714
1.49015  21.42857143
1.46347  10.71428571
 1.5218  12.14285714
1.52304  9.285714286
1.50364  12.14285714
1.51313  13.57142857
1.52421  15.71428571
1.52906  14.28571429
 1.6183  13.57142857
1.60946  12.85714286
1.61751  12.85714286
1.51834  7.142857143
1.50618  7.142857143
1.45963  5.714285714
1.51041  8.571428571
1.51407  12.14285714
1.58899  11.42857143
1.50972  15
1.50098  12.14285714
1.61933  11.42857143
1.50761  8.571428571
   1.52  7.142857143
1.51524  5.714285714
1.52154  5.714285714
1.49906  7.142857143
1.62304  12.85714286
1.61909  12.85714286
1.58617  12.85714286
1.56165  17.14285714
1.50869  12.14285714
1.55656  15
1.51514  16.42857143
1.50908  13.57142857
1.62278  10.71428571
1.61188  12.85714286
1.50687  13.57142857
1.49059  5.714285714
 1.5169  7.142857143
1.50625  7.142857143
1.48276  5.714285714
1.48781  5.714285714
1.51654  5.714285714
1.52257  4.285714286
1.53088  12.14285714
1.50879  4.285714286
1.45367  7.142857143
1.44892  4.285714286
1.51773  4.285714286
1.54065  18.57142857
1.45635  5.714285714
1.51491  4.285714286
1.51806  16.42857143
1.52863  7.142857143
1.45347  5.714285714
1.58111  10
1.52134  15
1.51781  15.71428571
1.49922  5.714285714
1.51581  7.142857143
1.46056  5.714285714
 1.5193  8.571428571
1.50667  13.57142857
1.45805  8.571428571
1.46048  5.714285714
1.46874  9.285714286
1.50274  7.142857143
1.48638  10.71428571
1.50783  7.142857143
1.46823  7.857142857
1.56571  10
1.56097  12.85714286
1.46085  9.285714286
1.50417  16.42857143
1.57619  11.42857143
1.46933  9.285714286
 1.5118  16.42857143
1.57182  10
1.51714  12.14285714
1.61486  11.42857143
1.51245  15.71428571
1.51454  17.14285714
1.52087  10.71428571
1.46927  4.285714286
1.50959  12.14285714
1.51204  12.14285714
1.47276  7.857142857
1.50121  21.42857143
 1.5041  22.85714286
1.49756  21.42857143
1.46592  8.571428571
 1.6265  10.71428571
1.50554  14.28571429
1.50989  10.71428571
 1.5016  15.71428571
1.50878  15.71428571
1.50883  14.28571429
1.50493  15.71428571
1.61202  10.71428571
 1.6209  12.14285714
1.49807  15
1.62904  12.85714286
1.42938  17.14285714
1.42012  14.28571429
1.61872  10.71428571
1.51792  4.285714286
1.51437  4.285714286
1.52294  7.142857143
1.50553  11.42857143
1.51233  7.142857143
 1.4658  10.71428571
1.43087  15.71428571
1.42258  14.28571429
1.62612  11.42857143
1.50363  12.85714286
1.51168  16.42857143
1.62768  11.42857143
1.61864  13.57142857
1.62287  10.71428571
 1.4443  17.85714286
1.48116  7.857142857
1.62915  11.42857143
1.63311  11.42857143
1.47283  5.714285714
1.47883  7.142857143
1.51353  15
1.51183  15
 1.5208  16.42857143
1.51265  15
 1.5304  13.57142857
1.51299  16.42857143
1.51417  7.142857143
1.52159  7.857142857
1.52515  12.14285714
1.47482  10
1.51555  12.85714286
1.46729  8.571428571
1.47836  12.14285714
1.48727  7.857142857
1.47478  10
1.47607  7.142857143
1.47281  10
1.47393  11.42857143
1.50813  9.285714286
1.50363  12.85714286
1.51706  7.857142857
 1.5166  7.142857143
1.51022  8.571428571
 1.4826  4.285714286
1.51594  17.14285714
1.50145  7.857142857
1.49632  5.714285714
1.49208  5.714285714
1.49461  5.714285714
 1.4966  5.714285714
1.50097  4.285714286
1.47818  10
1.52002  14.28571429
1.46614  12.14285714
1.52585  16.42857143
1.51401  12.14285714
1.52735  16.42857143
1.52867  15
1.52912  15
1.46457  10
1.49241  4.285714286
1.50456  5.714285714
1.53387  15.71428571
1.47223  12.14285714
1.48594  21.42857143
  1.509  15
1.52536  12.14285714
1.51094  12.14285714
  1.476  17.85714286
1.47518  6.428571429
1.48814  22.85714286
1.47635  9.285714286
1.52853  13.57142857
1.46312  17.85714286
1.48178  9.285714286
1.51978  8.571428571
1.45512  14.28571429
1.51498  15
1.52631  14.28571429
1.45495  20
 1.4719  10.71428571
1.47989  9.285714286
1.50676  8.571428571
1.44537  20
1.51466  7.142857143
1.51286  14.28571429
1.54935  13.57142857
1.50975  12.14285714
1.50686  15
1.44475  17.85714286
1.45788  12.14285714
 1.5081  7.142857143
1.50215  8.571428571
1.52744  13.57142857
1.53502  12.14285714
1.45037  17.85714286
1.44839  10
1.44881  12.14285714
1.51353  5.714285714
1.50434  13.57142857
1.49333  4.285714286
1.47343  10.71428571
1.46264  10.71428571
1.50038  12.85714286
1.49152  5.714285714
1.50244  5.714285714
1.45818  4.285714286
1.49362  7.142857143
1.52118  5.714285714
1.47332  7.142857143
1.46356  5.714285714
1.45631  10.71428571
1.45536  15.71428571
1.45862  10
1.45822  13.57142857
1.47376  21.42857143
1.44211  17.85714286
1.44279  17.85714286
1.44222  16.42857143
1.43197  20
1.47363  9.285714286
1.44262  19.28571429
1.51089  17.14285714
1.51202  18.57142857
1.50868  8.571428571
1.52729  6.428571429
 1.5221  7.857142857
1.45416  12.14285714
1.51603  7.142857143
1.45341  4.285714286
1.51337  5.714285714
1.48415  11.42857143
1.48267  5.714285714
1.45798  10.71428571
1.47074  8.571428571
1.46673  4.285714286
1.46077  7.142857143
1.46597  8.571428571
 1.5192  5.714285714
1.46942  8.571428571
1.51415  17.14285714
1.45617  10
 1.4934  24.28571429
1.46482  12.14285714
1.50889  15
1.49228  24.28571429
1.47681  24.28571429
1.46327  8.571428571
1.58017  12.85714286
1.47347  8.571428571
 1.4994  12.14285714
1.59089  12.85714286
1.59083  11.42857143
1.61591  12.85714286
1.60812  12.85714286
1.47245  8.571428571
1.48499  23.57142857
 1.4764  24.28571429
1.48189  12.14285714
1.47336  8.571428571
1.43722  20
1.51941  7.142857143
1.49788  14.28571429
1.50894  15.71428571
1.50461  17.14285714
1.50683  14.28571429
1.51018  7.142857143
1.47946  9.285714286
1.50004  15.71428571
 1.5149  10
  1.622  11.42857143
1.62798  11.42857143
 1.4678  10.71428571
1.51263  7.142857143
1.44797  8.571428571
1.54179  12.14285714
1.61943  12.85714286
1.61448  14.28571429
1.53699  14.28571429
1.59802  11.42857143
1.51354  7.142857143
1.61734  11.42857143
1.47882  5.714285714
1.48713  7.142857143
1.52077  7.142857143
1.48177  5.714285714
 1.4757  8.571428571
1.59079  10
1.49916  16.42857143
1.49681  13.57142857
1.48462  20
1.47743  19.28571429
 1.4784  22.85714286
1.52179  15
1.51767  10
1.50548  16.42857143
 1.5179  8.571428571
1.48011  8.571428571
1.51488  10
 1.6091  12.85714286
1.47883  4.285714286
1.51937  10
1.51937  10
1.51306  16.42857143
1.51128  17.14285714
1.51283  15
1.52254  15
1.50799  15.71428571
1.50792  16.42857143
1.50333  17.14285714
1.48908  21.42857143
 1.4946  20
1.49121  22.85714286
1.51275  10
1.54838  20
1.49869  15.71428571
1.50085  17.14285714
 1.5225  13.57142857
1.48587  7.857142857
1.45215  7.142857143
1.44757  4.285714286
1.54681  16.42857143
1.53089  13.57142857
1.48124  9.285714286
1.49105  5.714285714
 1.4588  7.142857143
 1.4445  7.142857143
1.43983  7.142857143
1.50411  8.571428571
 1.5017  4.285714286
1.51711  5.714285714
1.51026  4.285714286
1.51015  4.285714286
1.48182  5.714285714
1.52099  10
1.51729  5.714285714
1.53155  20
1.54789  19.28571429
1.51338  10
1.47411  7.142857143
1.55312  20.71428571
1.45759  10
1.54017  19.28571429
1.48258  7.857142857
1.60267  8.571428571
1.45145  12.14285714
  1.519  5.714285714
1.50975  4.285714286
1.47268  8.571428571
1.47802  7.857142857
1.47161  9.285714286
1.59226  10
1.53838  17.85714286
1.60917  11.42857143
1.48713  10.71428571
1.60662  11.42857143
1.51523  13.57142857
1.61187  10
1.51362  7.142857143
1.51414  7.142857143
1.51488  15
1.54419  17.14285714
1.60679  8.571428571
1.51845  15
1.59283  7.142857143
1.58955  11.42857143
1.47476  23.57142857
1.47346  25.71428571
1.47163  21.42857143
1.50413  3.571428571
1.46867  7.142857143
1.58227  12.85714286
1.48428  15.71428571
 1.4745  12.14285714
1.48972  13.57142857
1.47619  17.14285714
1.46831  17.14285714
1.46431  9.285714286
1.48177  12.85714286
1.48411  15
1.49557  15
1.58217  11.42857143
1.51682  15
1.52907  16.42857143
1.50688  13.57142857
1.49598  3.571428571
1.51585  15
1.51928  15
1.51141  5.714285714
1.52442  17.85714286
1.51132  10.71428571
1.47657  12.14285714
1.50184  8.571428571
1.50546  7.142857143
1.52513  14.28571429
1.51991  9.285714286
1.62726  12.85714286
1.48884  14.28571429
1.48179  12.85714286
1.50584  5.714285714
1.48942  13.57142857
1.53622  16.42857143
1.46901  5.714285714
1.48835  5.714285714
1.49846  5.714285714
1.48874  15
1.47994  12.14285714
1.48824  13.57142857
1.47875  15
1.52795  15
1.46769  5.714285714
1.46508  9.285714286
1.45747  7.142857143
1.45641  7.142857143
1.50812  7.142857143
1.50323  7.142857143
1.49809  7.142857143
1.50265  7.142857143
1.50529  7.142857143
 1.4492  5.714285714
1.50666  7.142857143
1.52129  10.71428571
1.51255  8.571428571
1.61948  14.28571429
1.45562  12.14285714
1.52895  6.428571429
1.45629  11.42857143
1.51832  7.142857143
1.47054  10.71428571
1.47186  5.714285714
1.51463  5.714285714
1.45871  12.14285714
1.46431  14.28571429
1.48873  13.57142857
1.52094  5.714285714
 1.5003  3.571428571
1.50341  15
1.49807  17.14285714
1.51215  15.71428571
1.50335  3.571428571
1.51308  3.571428571
1.50987  3.571428571
1.49667  17.14285714
1.63043  13.57142857
1.49893  15.71428571
1.64209  12.14285714
1.50615  15.71428571
 1.6289  12.85714286
1.61558  14.28571429
  1.511  7.142857143
1.50047  8.571428571
1.51653  9.285714286
1.53078  5.714285714
1.51342  5.714285714
1.56157  19.28571429
 1.5127  17.14285714
1.56454  18.57142857
1.52335  4.285714286
1.56973  20
1.56872  18.57142857
1.56982  18.57142857
1.44998  11.42857143
 1.5416  13.57142857
1.53621  15
1.50572  17.14285714
1.50476  17.14285714
1.51365  7.142857143
1.51268  5.714285714
1.50002  17.14285714
1.51031  16.42857143
1.50251  17.14285714
 1.5795  18.57142857
1.57144  17.14285714
1.51626  5.714285714
1.58019  18.57142857
1.53072  13.57142857
1.52479  6.428571429
1.57448  17.14285714
1.52224  11.42857143
1.50581  15.71428571
1.46021  10
1.53564  12.14285714
1.47556  7.142857143
1.45935  10
1.45718  8.571428571
1.45974  8.571428571
 1.4658  10
1.46449  10
 1.4653  7.142857143
1.46465  7.142857143
 1.4679  5.714285714
1.52403  15.71428571
1.52332  11.42857143
1.52437  13.57142857
 1.6478  17.85714286
1.50703  9.285714286
1.46578  10
1.63839  17.85714286
1.63821  19.28571429
1.62216  12.85714286
1.63505  11.42857143
1.51829  15
1.51636  9.285714286
1.58308  17.85714286
1.48235  22.14285714
1.50075  16.42857143
1.64568  15.71428571
1.65782  17.85714286
1.52411  15
1.53502  9.285714286
1.53088  25.71428571
1.52136  5.714285714
1.47464  10
1.48134  5.714285714
1.51586  25.71428571
 1.6319  12.14285714
1.46355  22.85714286
1.62898  12.85714286
1.64745  14.28571429
1.46268  21.42857143
1.46322  20.71428571
1.63117  13.57142857
 1.6433  13.57142857
1.50982  15.71428571
1.52211  7.142857143
1.64265  17.85714286
1.51556  7.142857143
1.63842  12.14285714
1.50607  7.142857143
1.50693  7.142857143
1.49137  5.714285714
1.51595  7.142857143
1.50841  7.142857143
1.50729  7.142857143
1.51001  4.285714286
1.45504  22.14285714
1.47547  9.285714286
1.50633  7.142857143
1.50998  7.142857143
1.63821  14.28571429
1.50596  5.714285714
1.55082  13.57142857
1.51151  10
1.46689  24.28571429
1.45196  24.28571429
1.62405  14.28571429
1.62347  14.28571429
1.56748  13.57142857
1.47073  7.142857143
1.56641  15.71428571
1.50275  7.142857143
1.57062  10.71428571
1.46483  23.57142857
 1.4624  20
1.47519  5.714285714
1.47283  5.714285714
1.64408  11.42857143
1.51808  13.57142857
1.44279  15.71428571
1.44282  19.28571429
1.48178  7.142857143
1.50028  5
1.66084  11.42857143
1.45098  22.85714286
1.62418  15
1.62946  15.71428571
1.69404  10
1.44902  20
1.48243  9.285714286
1.47243  7.857142857
1.47238  9.285714286
1.69925  8.571428571
1.67668  8.571428571
1.66923  11.42857143
1.51455  7.857142857
1.51125  5.714285714
1.48656  7.142857143
1.51127  7.142857143
1.47889  5.714285714
1.44315  18.57142857
1.44302  20
1.44748  18.57142857
1.43346  18.57142857
1.44808  11.42857143
1.48457  5.714285714
1.46912  8.571428571
1.51655  10.71428571
1.61478  14.28571429
1.61613  14.28571429
1.61788  15
1.46244  20.71428571
1.47584  7.142857143
1.45776  8.571428571
1.69329  12.85714286
1.50634  16.42857143
1.47036  7.142857143
1.51742  17.14285714
 1.4585  11.42857143
1.47006  7.142857143
1.68959  11.42857143
1.46224  7.142857143
1.46303  7.142857143
1.46255  11.42857143
1.49937  17.14285714
1.50414  15.71428571
1.46165  8.571428571
1.46779  7.857142857
1.46451  8.571428571
1.47906  5.714285714
1.46942  5.714285714
1.47742  7.857142857
1.47625  9.285714286
1.47333  9.285714286
 1.4757  7.857142857
 1.6761  11.42857143
1.48402  7.857142857
1.48143  7.857142857
1.53725  17.14285714
1.53383  14.28571429
1.51095  15
1.53061  17.14285714
1.63916  16.42857143
1.50975  15.71428571
1.50999  18.57142857
1.52214  15.71428571
 1.6289  12.14285714
1.43874  17.14285714
1.63711  17.85714286
1.62221  20
1.53746  15
1.44787  15.71428571
1.53172  16.42857143
1.51411  15
 1.6316  13.57142857
1.52257  15.71428571
1.62718  15
 1.6443  13.57142857
1.46494  20
1.67309  10
1.67748  11.42857143
1.67534  11.42857143
1.51326  16.42857143
1.67586  10
1.51243  12.14285714
1.67452  10
1.49994  15
1.47378  21.42857143
 1.5043  7.142857143
1.51828  7.142857143
1.47096  24.28571429
1.52156  5.714285714
1.53201  4.285714286
 1.5306  7.142857143
1.65919  8.571428571
1.53465  4.285714286
1.53022  4.285714286
1.47891  7.142857143
1.47179  8.571428571
1.51968  13.57142857
 1.4963  5.714285714
1.66704  11.42857143
1.47355  5.714285714
1.51301  5.714285714
1.51644  5.714285714
1.51351  5.714285714
1.50723  7.142857143
1.46334  10.71428571
1.46308  10.71428571
1.47141  7.142857143
1.48175  5.714285714
1.46274  10.71428571
1.46025  11.42857143
1.45442  9.285714286
1.47197  7.142857143
 1.6871  12.85714286
1.69618  11.42857143
1.48623  5.714285714
1.46679  10.71428571
1.47088  26.42857143
 1.4659  10.71428571
1.66344  10
1.47562  4.285714286
1.47042  5.714285714
1.47626  7.142857143
1.47593  9.285714286
1.47018  12.14285714
1.67559  11.42857143
1.67887  10
1.47568  7.142857143
1.50558  8.571428571
1.50861  10
1.46713  20
1.46812  7.142857143
1.47324  17.85714286
1.51199  5.714285714
1.46615  15
1.47583  5.714285714
1.50926  15
 1.5137  10
1.48559  7.142857143
1.46951  9.285714286
1.52222  7.142857143
1.51995  5.714285714
1.50681  5.714285714
1.46227  10
1.46476  9.285714286
1.45933  8.571428571
1.51274  7.142857143
1.52374  4.285714286
1.51974  4.285714286
1.64425  11.42857143
1.63833  10
1.48067  7.857142857
1.46813  5.714285714
1.47026  7.142857143
 1.4788  5.714285714
1.47679  7.857142857
1.47951  7.857142857
1.45595  8.571428571
  1.446  18.57142857
1.48904  19.28571429
 1.4454  19.28571429
1.45008  12.14285714
1.44535  12.14285714
 1.4816  21.42857143
1.62644  14.28571429
 1.4454  18.57142857
1.48209  9.285714286
